pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,distance,drivers_available,ride_requests,peak_hour,temperature,precipitation,visibility,event_nearby,price
40.771349031773894,-74.46225268303256,41.073259570264284,-74.43618640959453,4.525900145478891,28,14,0,25.102555853735957,0,12.790091266124445,1,19.54559995608293
41.32873750915193,-73.91680483811696,41.24561390517624,-73.80655275910169,0.016427731502267385,29,94,1,13.889895117618813,0,11.38079630921069,0,14.438160597132072
40.85675332669359,-74.27003858459896,41.27303189870572,-74.43940308532669,4.14790688339646,8,26,0,24.84347825177716,0,6.313152234777414,0,21.852747828304572
40.780934509687384,-74.35186607798362,41.419894180818964,-73.68253110498357,4.988491227762213,28,33,0,-3.076159108036336,0,10.673211289838198,0,19.696126112486915
41.04269608315825,-73.84617003617232,40.92684278889562,-74.45696581669331,6.948903504526277,43,91,1,7.526170498402809,0,10.047180768973371,1,20.999378182425968
40.64092422497476,-73.81879074217845,40.7934109100194,-74.36260261898963,2.9575800843450577,24,95,0,10.204669203331319,1,12.556472711938985,0,18.774424260484018
41.30219698075404,-73.74784510774234,41.13966426678984,-74.22489240947674,1.2169443517850396,37,15,0,40.5288586066198,0,7.4123764423533665,0,12.392430933703007
40.57455064367977,-73.99642310366141,40.91572789927953,-73.8666352077392,1.6718379048217447,32,37,0,30.537695466740637,0,11.96706923898319,0,17.036802177272087
41.48688693660052,-73.60594539479611,41.094598453948976,-73.52364090036869,10.493397331926978,47,29,0,22.5922656727552,0,12.95119524393374,0,14.096301111115617
41.272244769296655,-73.56365724660178,40.91998579845595,-74.38217714738006,6.390608968842525,49,89,0,15.842172819544915,0,12.998103659572141,0,8.351400374808224
40.698715681534175,-73.69262906020751,40.652995786678176,-74.35729233078608,1.8682110327010142,39,28,0,14.18265415096836,0,9.780347606271535,1,18.450450073602116
40.505522117123604,-73.86440651799181,40.96942675165896,-74.13112960329902,8.597430031350944,28,17,0,13.937954694224636,1,11.843707876540103,0,25.617776452592466
41.31546142845483,-74.1962790464088,41.190917821941035,-73.66378086224468,5.194051913081545,44,27,1,26.750514455553407,0,10.79879507353586,0,26.30567486046319
41.20685734384762,-73.51705507837978,41.29928380766765,-74.03276904724919,6.940630603752172,48,46,1,20.904399283858314,0,13.756018842583213,0,22.84798632903341
41.22900716804099,-74.22586383280806,40.993326276796545,-74.17838939974418,3.4463450773965922,6,70,0,28.989489647554894,0,11.763741490056809,0,15.51896996025547
41.271270346685945,-74.29734307800958,40.6652378902104,-73.93879616779114,5.848484612200479,27,54,1,25.60768795046554,0,10.420278834129517,0,20.44249168273189
40.57404465173409,-74.05784588621341,40.914687709649435,-74.23947680255425,6.670383104553831,37,47,0,24.1371781273014,0,10.525241508632394,1,26.80929962802093
40.858465728544274,-74.44315942928762,41.2862939288417,-74.09884009275248,0.2895874963808491,18,11,0,,0,7.945696485377165,0,22.115476427973533
40.61586905952513,-73.5215055353282,40.912859270617076,-74.16739485076796,10.075877538925042,19,64,1,12.130066919260983,0,8.968448966542786,0,16.991152485706863
41.36310342587559,-73.91156644358358,41.196530793604225,-73.69585897758536,1.2176545329935529,36,24,0,21.30717283953636,0,9.951445693282023,0,13.530613790259956
41.12329812682756,-73.94304790833583,41.00721368167809,-73.575744273562,1.7389171925372415,27,68,1,23.800504636307117,0,11.521046528855642,1,13.928354326058553
40.83089802485265,-73.84420372010028,40.7412231251094,-73.74042780784309,4.709263830309915,8,84,0,18.07494754971444,0,7.144514133521879,0,9.541749276381786
40.56355835028602,-74.00297635222279,41.296150508023075,-74.06091642397001,3.2799457783465433,24,14,1,7.554518557279303,0,10.867903283654611,0,29.838718984437588
40.81098232171566,-74.46793648290546,40.584213454070685,-73.99566502250333,6.7064595919444026,35,93,0,22.233857066369055,1,8.57788147919151,0,16.656574000921044
40.825183322026746,-73.8876887111596,41.02489028275515,-74.37492630607056,1.53534699768168,11,29,1,27.566426289768614,0,7.280611540289559,0,20.83280304040992
,-73.78382612304357,40.70889103424341,-73.75313528886547,1.401805305550989,5,91,0,8.967920298210108,1,8.157460309270059,0,14.126279443609363
41.137557471355215,-74.08325093937594,40.56706562854138,-73.90352432060496,0.09660542079276951,9,21,0,17.07478296519469,0,10.254788819977202,0,21.69963302140562
41.387212742576324,-73.74270442792881,41.00293393708325,-73.59756000386257,1.8637377370360357,18,66,0,10.534682816436884,1,10.836026628718622,0,15.718693919963917
40.97221492516195,-74.27299870066157,40.999562155934925,-74.29938885642484,3.8628325811419173,34,90,0,29.565403221580027,0,10.841749218375357,0,14.840904689285205
40.6195942459383,-74.27872340893381,41.20690090167572,-73.74027387806738,1.0750807367558304,42,77,0,39.96419628789737,0,9.542113186138375,0,11.880560837177061
41.213244787223,-74.33858301231243,41.244750693051905,-73.8153283382808,1.8637440857746719,27,28,1,33.140120466187554,0,9.410180831397655,0,22.747532868864177
41.260785048616896,-74.12800524021084,41.227791488692894,-74.23415446619025,0.7430686965672351,11,96,1,4.177177128374227,0,10.339442442183755,1,21.782486385585095
41.061277197569495,-73.65298796461092,40.90955873291676,-73.83262136045917,4.445612766704981,48,36,1,23.46091669836194,1,6.696068554208348,1,27.86132507785704
41.27096717995456,-73.67208793785093,41.13168978722656,-73.57562661942335,0.18725929814726802,43,62,1,25.50084863464598,0,10.317893525718214,0,18.033105278134002
40.99379559636439,-74.11717579203649,41.07694524264396,-73.58156401233288,3.6662377738201544,20,51,1,37.345751988640984,0,10.85573604903799,0,15.697324012772068
41.022732829381994,-73.91088126401976,40.92156175611692,-73.78037342548386,1.4289828068088393,13,54,1,14.216117888685021,0,7.673269591596881,0,20.02773859432776
40.927541018358546,-73.77918368352509,41.09721269418599,-74.45192688746594,0.12745785121671996,43,87,1,18.75613986512785,0,12.01985301408046,0,15.056729712304353
40.5254191267441,-74.25879322537197,41.447247876706264,-73.62773566267984,5.761566830376061,38,77,1,8.207626080690638,0,7.4958503863771435,0,20.894124080184056
40.607891426993305,-74.33185891410525,40.692893743681374,-73.84222139299546,2.0066626964027665,35,77,0,6.514626865824058,0,11.076807321186253,0,5.0
40.53142918568673,-73.5279040067877,41.40577209578553,-74.18956574681727,2.7437688109617073,49,33,0,20.677825007465447,1,8.048105837834232,0,12.582110156996222
41.13641041126378,-73.88244268679038,40.553455513983195,-74.3127496382943,3.950648476928735,11,96,0,34.67664318020326,0,11.553602673742208,0,12.706813422505952
40.814355981076325,-73.51858427816633,40.80838921290166,-74.38379613700268,3.193279899171662,6,45,0,20.286778257739837,0,10.032108721517229,0,8.535921801604676
41.0085706911647,-74.16224401286777,40.78814524861153,-74.44976310074225,3.93753588638375,10,84,0,20.49424623601835,0,9.341309082584187,0,5.0
41.407566473926096,-73.79696830002587,41.12636510788091,-73.74589675204925,4.310006564711841,48,14,1,7.345721925828419,1,11.845835686825588,0,23.21072871589996
40.74929222914888,-74.27739636345876,40.63122495177729,-74.26415700105673,2.6685924599189597,38,36,0,21.45243363464279,0,7.108818460298711,1,22.535379602537873
40.91038292303563,-74.23879982872609,41.382347611839755,-74.47574706395675,1.3654057290540684,21,46,0,14.459479537843189,0,11.49716403274623,0,10.810740332210756
41.25555113854305,-73.98809787873037,41.32855140846504,-74.10272934815801,0.8357394705487595,30,36,1,15.452993709052329,0,11.174036835073478,0,17.610020904371794
40.728798165491625,-74.18038187449193,41.152065819685276,-74.01739291940765,6.996141712292442,16,85,0,37.08233506240279,0,10.080928386930426,0,8.400814191365837
40.57697990982879,-74.33237843615942,40.9584138317922,-74.33076976909987,10.512167553969824,24,56,0,15.612882054896911,0,10.701096313079276,0,20.74388011436369
40.78975145291377,-74.23711929801067,41.43295604214208,-74.45595166383745,1.3279254288913824,45,73,0,16.594640039909827,0,6.725828874533919,0,10.728429541229492
40.661221287254,-74.46425160553413,41.330746554720555,-74.31087451690193,0.35740055205829285,39,15,0,22.18669571881643,1,9.774495594166266,1,22.962579709655845
41.429697652342576,-73.79557637852251,40.999315148081244,-73.82089723816343,0.7551589357025712,39,85,0,-15.318787927326952,1,9.765545258636918,0,8.906535134280624
41.308120379564414,-74.00788334291414,41.201873354454314,-74.41775632274879,3.3320607978559345,33,65,0,12.218262058069849,0,13.346427185839294,0,15.632417189616103
41.133403756510425,-74.40575693359547,41.066929952179684,-73.94496296944301,0.5696100565028711,42,23,0,2.094923214509542,0,8.545499989129729,0,25.986406702758625
41.371460590187716,-74.32830600687151,41.087942238388266,-74.35358801209183,4.54405102133183,35,31,1,14.49533579441625,0,6.295526471441967,0,25.71157842382279
41.30367207689911,-74.39746546188735,40.83097606943747,-74.30431082641958,7.693027979732989,44,64,1,39.059965565129126,1,10.357948623701072,0,26.90503058246989
40.68657005888603,-73.88740719172412,40.9620846046249,-74.1069221167333,9.943808268508995,17,84,0,,0,9.90311938618129,0,18.160253600425587
41.392558998489974,-74.40578963638751,40.57812143078974,-74.39917466394627,0.028107782225245813,30,61,1,3.345444842399214,0,9.110539454561474,0,14.755718039279797
41.03934224191565,,40.85734869166459,-74.32679649721779,9.52128902403821,26,65,0,33.5393449537518,0,7.152503910232659,0,15.04695389902505
41.30744015516406,-74.47948908067961,41.19582851536215,-74.15104758854865,4.043465080698337,12,86,0,18.407338606810583,0,8.19912059952259,0,5.0
41.39609129992349,-74.25062421200411,41.453216030506184,-74.17033099450164,0.2633812635829364,44,15,0,24.39866410270697,1,8.94313676797037,0,22.574247580097662
40.81800347497187,-73.60933332410809,41.46306411276302,-73.75072851432427,1.6096637219972574,11,29,1,20.97043097381248,0,9.796746852021414,0,18.99494216651905
40.610051924527674,-73.78146868187775,41.05572286912489,-74.42521769487358,3.6123731932420053,9,63,0,21.27258148093073,0,6.184902150126437,1,13.257338141976842
40.72793516254194,-74.42703166707432,41.10662225180958,-73.63954926433365,9.417802972853684,5,11,0,16.554896125878734,1,12.713824872919925,0,43.472172861748625
40.92710778862626,-73.67887389551483,40.68572118550097,-73.68376782926055,0.5378874339474634,49,84,0,-12.445320074384597,0,13.056094281282409,0,20.849717768724638
41.31801476592249,-74.0069648784598,41.19530810809353,-73.73400836030807,0.4099800974754815,44,81,1,19.78411190321261,0,7.851065070775402,0,16.718634007382775
41.36073058325634,-73.65321697283117,40.57065879267439,-74.19062763753686,1.9179495277058316,15,39,0,,0,7.293850811828308,0,14.546748962221391
40.50695213053119,-73.89926022554961,40.784685685799445,-73.67711821445921,10.335343772245253,36,63,1,30.01846707255597,0,8.003582834070457,0,31.53026646683209
41.01074730257756,-73.81816696796714,41.16836334728544,-74.31719791971072,10.66086625761903,11,13,0,25.81018937217058,0,11.311924261078039,1,31.010598809899953
40.91741100314878,-73.50649843960429,40.81031013154349,-74.37559079414497,0.7759808880140049,33,80,0,18.95337761109359,0,9.687973877347115,0,15.144608883629214
40.72210781047073,-74.26766445407598,40.54984687411446,-74.45504366651052,1.15410859463432,34,56,0,21.51470308970215,0,9.779778659083211,0,22.623850430563397
40.61986536733368,-73.8760544252386,41.33187040935096,-73.56068963699443,7.158943297304798,25,97,0,28.56818745793981,0,13.495298863306665,1,11.982939684073557
40.83761517140363,-74.0396786099426,40.81033000713456,-74.19198910229473,3.982282452260713,43,28,0,4.732881918499622,0,10.513199652304397,0,28.763236230743598
41.44290970391252,-74.46054804707731,40.56310522485868,-73.5823821198221,10.760748402211389,48,51,0,38.04241195064702,0,12.122529470983816,1,30.09568359848548
40.823202932020756,-74.48552935849713,40.57478816450286,-74.22738643848066,6.708941930811274,47,51,0,30.074624696751364,1,11.727857781295876,0,26.21380313378887
41.01879062174336,-74.38077142218214,40.75175879878876,-73.59243404066365,0.7265817773206167,45,60,0,38.48738892431254,0,10.625674510961444,0,17.196161804219336
,-73.85090825946145,40.678015947221525,-73.5960709471539,4.277936750965008,43,12,0,23.124814439937733,0,7.61146441206294,0,16.203173793684257
40.86362960237929,-73.93283691208661,41.27430011778015,-73.57632395498929,0.14935245344692397,24,91,0,14.755502534066903,1,10.074986071923922,0,5.0
41.471782082720964,-73.94657043883628,40.82168404666704,-74.0038465607158,5.1084906468546,26,46,0,24.633090432451496,0,8.888243917348124,0,17.541154340839707
41.46244729494211,-74.46814323747174,41.30469578503983,-73.63405371320111,2.7605706934798486,33,31,0,27.554378818259373,0,10.755786320351653,0,13.596196193782138
40.751782295825365,-74.03069700363999,40.67384599782315,-73.54923410383267,9.37758866123717,8,42,0,,0,11.9804882612569,0,12.737116360675083
40.99724850589239,-73.57537718215747,40.99287917954408,-74.17538305810282,9.659062622842617,7,58,1,17.068198733109313,0,7.831844759574654,0,17.67173930244119
40.80087830981677,-74.10240813068935,41.18803713355313,-74.08112559431744,0.15645501656312344,13,96,0,15.868903149620202,0,9.964027598779431,0,5.0
40.78484049437747,-73.87507753021154,41.151990853865854,-73.78075981266426,0.5249231882061871,9,63,0,30.59479327718458,0,12.131296480540778,0,5.0
40.53688694735453,-73.72018132437685,41.101129409930266,-74.1996401782767,1.9861495455548641,7,71,0,17.66028754237534,1,13.316558822387906,0,5.0
41.1095643339799,-73.71607472085812,41.42482160193117,-73.74619069108734,6.348155377825098,29,44,1,13.983809857736786,0,6.8814507014178155,0,15.612793267973752
41.002679023228865,-73.98071991760473,40.72852514770675,-74.42610785478647,5.053214135374734,36,38,0,14.630861198126148,0,9.513597566183938,0,13.264259575690197
40.55147875124999,-73.64204805459767,40.9937192044621,-73.97650161571146,10.003704116879742,37,75,1,-0.20479657884198588,0,10.608824508021131,0,20.457618116626723
40.77864646423661,-74.10862190663626,41.383992550072406,-74.37768651591625,2.887664689457101,22,59,0,12.898740183600854,0,10.019942493149319,0,15.277288697514651
41.40826588596666,-73.6113067852152,40.57789376559516,-74.20667652356332,0.8894158497035379,49,23,0,24.219069901214237,1,8.753682480822578,1,34.22433881239783
40.73956189066697,,40.55588826825308,-74.24137460751354,0.076281563452529,40,57,0,19.94795884196471,1,6.546971456681429,0,8.530610979876016
40.64489487209122,-74.21978359300942,40.73330228755829,-73.66106792643734,0.7566609796564373,45,53,0,24.692419557277827,0,9.71511159277591,0,20.419246876518372
40.989452760277565,,41.133021219538016,-74.30648274459381,3.3743131777512536,33,81,0,33.26198886113689,0,7.415067644656707,0,9.9879973797713
41.4856504541106,-73.70441816345772,40.75987962644981,-73.69155207984087,7.822232784367307,43,10,1,,0,9.710225233000429,1,21.517915516703596
40.742055271511504,-74.0829447637673,40.6902398838088,-73.70603965409208,1.1609768613742468,49,37,1,17.27683727623907,0,11.840269918027499,0,16.92094292383935
,-74.2708833860886,40.95880231535829,-74.00111694444277,6.255276355428398,6,12,0,8.6181816844745,0,12.174849455667605,0,21.20962485771582
41.26161961532872,-74.26820972238342,41.11359806876941,-74.26615674440387,1.507075951597984,15,80,0,15.612631522795903,0,10.996207428222583,0,9.874447690843159
40.7376375439924,-73.59860005877077,40.748557707016744,-74.27310366004377,1.1056841371936421,35,57,0,27.72271750987919,0,14.116274482504569,0,5.0
41.22821634861186,-73.66608339953896,40.80069118672374,-74.03507535288415,2.1329819311937337,8,41,1,44.66958819423778,0,13.448964535673378,0,19.505700406258214
40.867783132719254,-73.94646911464282,41.11355930481152,-74.49119099260648,1.7516596995600524,33,18,0,21.61319145527196,0,7.865832237876072,0,11.905723605694117
41.13230583059358,-73.88388919958427,41.445738421989454,-73.96864924538863,7.3532507279671115,7,66,1,24.786152038059814,0,10.137342677015056,0,14.911991050327835
41.1335297107609,-74.02567442944971,41.17474172743809,-73.54722047423294,1.8947846704938707,6,92,0,17.708367292490472,0,12.754586081696665,0,5.8315662192790185
41.03577468407476,-74.10833345712119,41.28290414358456,-74.3452931181374,0.9744301415793011,48,55,0,21.538435887857027,0,11.674315510387826,0,15.19699308766387
40.59028977005441,-73.58452311878168,40.86681009475547,-73.92665437852439,5.54623881753574,40,67,0,32.4198116567033,1,12.451399189534385,0,20.334205489438872
41.33530249558924,-74.3743872964797,40.77225435938447,-73.53822131135554,20.05266339484161,18,65,0,28.08011930327899,0,10.30146725962775,0,21.863553442225424
40.820780064971736,-74.08155321028377,40.95426774320262,-73.63947786050839,3.133833624932892,8,24,0,19.427565967546837,0,5.0555357065116695,0,19.892065979771516
40.68651851039986,-74.15543809201212,41.30713282871167,-73.64961988361866,0.8648922609637943,48,70,0,22.52465929182764,0,12.501876271809092,0,15.413146595978525
40.54077514155476,-74.00184927974885,40.95629964179056,-73.67815006960382,0.8186368519724498,34,25,1,16.31942189870322,0,10.829491296403122,0,22.385216359002776
41.090892943188244,-74.04236812545483,41.34672540878986,-74.19097639394381,0.17831607012092643,23,55,0,31.895069395965763,0,8.379007914959058,1,14.985339672411756
41.17756436184228,-73.98111046834892,41.48877198069513,-73.60938316873319,0.2413307392067938,23,80,0,38.57300792828784,1,9.404463222909355,0,7.7120532973835125
40.516587828927854,-74.360081022773,40.572026665730334,-73.55865964876683,7.394715486189215,48,44,0,11.304994119660249,1,10.7642959154076,0,27.119881478729862
41.01209305829928,-73.98685849848673,40.545410156083705,-74.00420757670096,0.30439469713691386,35,75,0,12.085177106467551,0,7.248654655990071,0,8.25938862686619
40.72649577519794,-74.25758118611279,40.64958970291336,-74.14542895274055,1.9869453247647462,19,66,0,16.41627531132858,0,13.262807217935435,0,20.06508648545383
41.14517279040945,,40.88436967573435,-74.08577098439414,3.5931947608474375,33,43,0,28.5618627274095,0,9.375180890516301,0,20.646374695142452
40.67436642900499,-74.43516578121381,40.631042209145434,-74.16579355816873,5.698464014772629,7,40,0,15.731988946840048,0,8.007392143652588,0,19.947845870882556
41.19093773810246,-73.73734744124386,41.37066447761875,-74.28758155797546,0.5635860514273204,23,21,0,29.38725109986991,1,13.642669017646,0,13.889357113167508
40.88673534630054,-74.07255807914343,40.523146251027065,-73.88155152974711,1.7275790916765716,26,74,0,4.314179091300446,1,7.628179615831136,1,22.921019498436095
41.43672998873674,-73.87335631668824,40.81579271633582,-73.93740311375468,0.868972847715212,24,56,0,19.264947604607137,1,8.703468953899828,0,23.744673991532803
40.63752094414599,-73.77240665669525,40.6846946294942,-74.03741492896073,0.8864294703354646,11,74,0,21.333074643495483,0,10.316203090615305,0,14.858832268415359
40.84106635105026,-73.82068333468645,41.431539330157534,-74.40415461331517,1.0865242957456034,8,10,0,10.667347945626869,0,10.072510994577472,1,31.358619924937585
40.613473521240586,-74.02949928091031,41.16948100489003,-73.703107035294,2.653767349388048,5,88,0,18.593621087510844,1,9.756779187775162,1,17.73037591532784
41.42469361827856,-74.11210147104828,41.412030256451374,-74.3250664372492,0.05014924700871571,45,76,0,31.098600383054595,0,10.48955426096257,0,18.891192380263796
